zAbs,zMes,Ka,Kb,La,Lb,Ll,Ma,Mb
O,Mo,1,1,472,417,0,0,0
O,Tc,1,1,402,353,0,0,0
O,Ru,1,1,344,299,0,0,0
O,Rh,1,0,295,255,0,0,0
O,Pd,1,0,254,218,0,0,0
O,Ag,1,0,219,187,0,0,0
O,Cd,0,0,190,160,0,0,0
O,In,0,0,165,138,0,0,0
O,Sn,0,0,143,119,0,0,0
O,Sb,0,0,125,103,0,0,0
O,Te,0,0,109,90,0,0,0
O,I,0,0,96,78,0,0,0
O,Xe,0,0,84,0,0,0,0
O,Cs,0,0,74,59,0,0,0
O,Ba,0,0,66,52,0,0,0
O,La,0,0,58,46,0,7176,6745
O,Ce,0,0,52,40,0,6204,5881
O,Pr,0,0,46,35,0,5459,5159
O,Nd,0,0,41,31,0,4791,4562
O,Pm,0,0,37,28,0,0,0
O,Sm,0,0,33,24,0,3705,3542
O,Eu,0,0,29,22,0,3295,3133
O,Gd,0,0,26,19,0,2916,2767
O,Tb,0,0,24,17,0,2588,2450
O,Dy,0,0,21,15,0,2316,2170
O,Ho,0,0,19,14,0,2072,1935
O,Er,0,0,17,12,0,1851,1725
O,Tm,0,0,16,11,0,1665,1545
O,Yb,0,0,14,10,0,1495,1376
O,Lu,0,0,13,9,0,1345,1235
O,Hf,0,0,12,8,0,1206,1105
O,Ta,0,0,11,7,0,1083,991
O,W,0,0,10,6,0,977,890
O,Re,0,0,9,6,0,879,800
O,Os,0,0,8,5,0,795,720
O,Ir,0,0,8,5,0,718,647
O,Pt,0,0,7,4,0,650,586
O,Au,0,0,6,4,0,589,529
O,Hg,0,0,6,4,0,536,478
O,Tl,0,0,5,3,0,486,434
O,Pb,0,0,5,3,0,442,393
O,Bi,0,0,5,3,0,403,357
O,Po,0,0,4,2,0,0,0
O,At,0,0,4,2,0,0,0
O,Rn,0,0,4,2,0,0,0
O,Fr,0,0,3,2,0,0,0
O,Ra,0,0,3,2,0,0,0
O,Ac,0,0,3,1,0,0,0
O,Th,0,0,3,1,0,217,187
O,Pa,0,0,2,1,0,199,172
O,U,0,0,2,1,0,183,157
F,H,0,0,0,0,0,0,0
F,He,0,0,0,0,0,0,0
F,Li,0,0,0,0,0,0,0
F,Be,78132,0,0,0,0,0,0
F,B,21803,0,0,0,0,0,0
F,C,8465,0,0,0,0,0,0
F,N,3635,0,0,0,0,0,0
F,O,1720,0,0,0,0,0,0
F,F,876,0,0,0,0,0,0
F,Ne,8440,0,0,0,0,0,0
F,Na,5110,4760,0,0,0,0,0
F,Mg,3189,2894,0,0,0,0,0
F,Al,2046,1811,0,0,0,0,0
F,Si,1344,1162,0,0,0,0,0
F,P,901,762,0,0,0,0,0
F,S,616,512,0,0,0,0,0
F,Cl,429,350,0,0,0,0,0
F,Ar,303,243,0,0,0,0,0
F,K,218,172,0,0,0,0,0
F,Ca,159,124,5134,5134,0,0,0
F,Sc,117,91,3566,3455,0,0,0
F,Ti,88,67,2534,2449,0,0,0
F,V,66,50,1845,1772,0,0,0
F,Cr,51,38,1366,1305,0,0,0
F,Mn,39,30,1031,981,0,0,0
F,Fe,31,23,13170,12571,0,0,0
F,Co,24,18,10482,10011,0,0,0
F,Ni,19,14,8368,7976,0,0,0
F,Cu,15,11,6757,6412,0,0,0
F,Zn,13,9,5483,5185,0,0,0
F,Ga,10,7,4471,4205,0,0,0
F,Ge,8,6,3662,3429,0,0,0
F,As,7,5,3012,2810,0,0,0
F,Se,6,4,2493,2314,0,0,0
F,Br,5,3,2071,1910,0,0,0
F,Kr,4,3,1724,1584,0,0,0
F,Rb,3,2,1445,1319,0,0,0
F,Sr,3,2,1213,1102,0,0,0
F,Y,2,2,1024,924,0,0,0
F,Zr,2,1,867,778,0,0,0
F,Nb,2,1,736,656,0,0,0
F,Mo,2,1,628,555,0,0,0
F,Tc,1,1,537,471,0,0,0
F,Ru,1,1,460,402,0,0,0
F,Rh,1,1,396,343,0,0,0
F,Pd,1,1,341,294,0,0,0
F,Ag,1,1,296,252,0,0,0
F,Cd,1,0,256,217,0,0,0
F,In,1,0,223,188,0,0,0
F,Sn,0,0,195,162,0,0,0
F,Sb,0,0,170,141,0,0,0
F,Te,0,0,149,122,0,0,0
F,I,0,0,131,107,0,0,0
F,Xe,0,0,116,0,0,0,0
F,Cs,0,0,102,82,0,0,0
F,Ba,0,0,90,72,0,0,0
F,La,0,0,80,63,0,8838,8321
F,Ce,0,0,71,55,0,7671,7283
F,Pr,0,0,63,49,0,6775,6412
F,Nd,0,0,56,43,0,5969,5691
F,Pm,0,0,50,38,0,0,0
F,Sm,0,0,45,34,0,4650,4450
F,Eu,0,0,40,30,0,4149,3951
F,Gd,0,0,36,27,0,3686,3502
F,Tb,0,0,33,24,0,3282,3111
F,Dy,0,0,29,21,0,2947,2766
F,Ho,0,0,27,19,0,2645,2474
F,Er,0,0,24,17,0,2370,2214
F,Tm,0,0,22,15,0,2139,1988
F,Yb,0,0,20,14,0,1927,1777
F,Lu,0,0,18,12,0,1739,1600
F,Hf,0,0,16,11,0,1564,1436
F,Ta,0,0,15,10,0,1409,1291
F,W,0,0,14,9,0,1274,1163
F,Re,0,0,12,8,0,1150,1049
F,Os,0,0,11,7,0,1043,947
F,Ir,0,0,10,7,0,945,853
F,Pt,0,0,10,6,0,857,775
F,Au,0,0,9,5,0,779,700
F,Hg,0,0,8,5,0,709,635
F,Tl,0,0,7,4,0,645,577
F,Pb,0,0,7,4,0,589,525
F,Bi,0,0,6,4,0,537,477
F,Po,0,0,6,3,0,0,0
F,At,0,0,5,3,0,0,0
F,Rn,0,0,5,3,0,0,0
F,Fr,0,0,5,2,0,0,0
F,Ra,0,0,4,2,0,0,0
F,Ac,0,0,4,2,0,0,0
F,Th,0,0,4,2,0,292,254
F,Pa,0,0,3,2,0,269,233
F,U,0,0,3,2,0,248,213
Ne,H,0,0,0,0,0,0,0
Ne,He,0,0,0,0,0,0,0
Ne,Li,0,0,0,0,0,0,0
Ne,Be,111129,0,0,0,0,0,0
Ne,B,31623,0,0,0,0,0,0
Ne,C,12500,0,0,0,0,0,0
Ne,N,5458,0,0,0,0,0,0
Ne,O,2616,0,0,0,0,0,0
Ne,F,1345,0,0,0,0,0,0
Ne,Ne,732,0,0,0,0,0,0
Ne,Na,6756,6304,0,0,0,0,0
Ne,Mg,4268,3884,0,0,0,0,0
Ne,Al,2771,2461,0,0,0,0,0
Ne,Si,1841,1597,0,0,0,0,0
Ne,P,1247,1060,0,0,0,0,0
Ne,S,861,719,0,0,0,0,0
Ne,Cl,604,494,0,0,0,0,0
Ne,Ar,430,347,0,0,0,0,0
Ne,K,311,247,0,0,0,0,0
Ne,Ca,228,178,7657,7657,0,0,0
Ne,Sc,169,131,5356,5193,0,0,0
Ne,Ti,127,97,3830,3705,0,0,0
Ne,V,96,73,2804,2695,0,0,0
Ne,Cr,74,56,2086,1994,0,0,0
Ne,Mn,57,43,1580,1504,0,0,0
Ne,Fe,45,33,1207,1145,0,0,0
Ne,Co,35,26,933,886,0,0,0
Ne,Ni,28,21,725,10427,0,0,0
Ne,Cu,23,17,8870,8429,0,0,0
Ne,Zn,18,13,7236,6852,0,0,0
Ne,Ga,15,11,5931,5588,0,0,0
Ne,Ge,12,9,4884,4581,0,0,0
Ne,As,10,7,4038,3774,0,0,0
Ne,Se,8,6,3359,3123,0,0,0
Ne,Br,7,5,2804,2592,0,0,0
Ne,Kr,6,4,2346,2160,0,0,0
Ne,Rb,5,4,1975,1808,0,0,0
Ne,Sr,4,3,1666,1517,0,0,0
Ne,Y,4,3,1412,1278,0,0,0
Ne,Zr,3,2,1202,1080,0,0,0
Ne,Nb,3,2,1024,915,0,0,0
Ne,Mo,2,2,876,777,0,0,0
Ne,Tc,2,1,752,663,0,0,0
Ne,Ru,2,1,647,567,0,0,0
Ne,Rh,1,1,558,486,0,0,0
Ne,Pd,1,1,483,417,0,0,0
Ne,Ag,1,1,420,359,0,0,0
Ne,Cd,1,1,365,310,0,0,0
Ne,In,1,1,318,268,0,0,0
Ne,Sn,1,1,278,233,0,0,0
Ne,Sb,1,0,244,202,0,0,0
Ne,Te,1,0,214,176,0,0,0
Ne,I,1,0,189,154,0,0,0
Ne,Xe,0,0,166,0,0,0,0
Ne,Cs,0,0,147,118,0,0,0
Ne,Ba,0,0,130,104,0,0,0
Ne,La,0,0,116,91,0,771,720
Ne,Ce,0,0,103,80,0,10039,9542
Ne,Pr,0,0,92,71,0,8893,8429
Ne,Nd,0,0,82,63,0,7860,7503
Ne,Pm,0,0,73,55,0,0,0
Ne,Sm,0,0,65,49,0,6162,5905
Ne,Eu,0,0,59,44,0,5515,5259
Ne,Gd,0,0,53,39,0,4914,4676
Ne,Tb,0,0,48,35,0,4390,4167
Ne,Dy,0,0,43,31,0,3952,3716
Ne,Ho,0,0,39,28,0,3558,3334
Ne,Er,0,0,35,25,0,3197,2992
Ne,Tm,0,0,32,22,0,2894,2695
Ne,Yb,0,0,29,20,0,2614,2416
Ne,Lu,0,0,26,18,0,2365,2181
Ne,Hf,0,0,24,16,0,2133,1963
Ne,Ta,0,0,22,14,0,1927,1771
Ne,W,0,0,20,13,0,1747,1600
Ne,Re,0,0,18,12,0,1581,1446
Ne,Os,0,0,17,11,0,1438,1309
Ne,Ir,0,0,15,10,0,1306,1183
Ne,Pt,0,0,14,9,0,1187,1076
Ne,Au,0,0,13,8,0,1081,975
Ne,Hg,0,0,12,7,0,988,887
Ne,Tl,0,0,11,6,0,900,808
Ne,Pb,0,0,10,6,0,823,736
Ne,Bi,0,0,9,5,0,753,671
Ne,Po,0,0,9,5,0,0,0
Ne,At,0,0,8,4,0,0,0
Ne,Rn,0,0,7,4,0,0,0
Ne,Fr,0,0,7,4,0,0,0
Ne,Ra,0,0,6,3,0,0,0
Ne,Ac,0,0,6,3,0,0,0
Ne,Th,0,0,5,3,0,415,361
Ne,Pa,0,0,5,3,0,383,332
Ne,U,0,0,5,2,0,353,305
Na,H,0,0,0,0,0,0,0
Na,He,0,0,0,0,0,0,0
Na,Li,0,0,0,0,0,0,0
Na,Be,140496,0,0,0,0,0,0
Na,B,40649,0,0,0,0,0,0
Na,C,16323,0,0,0,0,0,0
Na,N,7235,0,0,0,0,0,0
Na,O,3513,0,0,0,0,0,0
Na,F,1823,0,0,0,0,0,0
Na,Ne,998,0,0,0,0,0,0
Na,Na,574,531,0,0,0,0,0
Na,Mg,5086,4639,0,0,0,0,0
Na,Al,3337,2972,0,0,0,0,0
Na,Si,2240,1950,0,0,0,0,0
Na,P,1532,1307,0,0,0,0,0
Na,S,1067,894,0,0,0,0,0
Na,Cl,755,620,0,0,0,0,0
Na,Ar,541,438,0,0,0,0,0
Na,K,394,314,0,0,0,0,0
Na,Ca,290,228,10088,10088,0,0,0
Na,Sc,216,168,7103,6890,0,0,0
Na,Ti,162,125,5109,4945,0,0,0
Na,V,124,95,3761,3617,0,0,0
Na,Cr,95,72,2811,2688,0,0,0
Na,Mn,74,56,2138,2036,0,0,0
Na,Fe,58,43,1638,1556,0,0,0
Na,Co,46,34,1270,1207,0,0,0
Na,Ni,37,27,989,938,0,0,0
Na,Cu,29,22,781,737,0,0,0
Na,Zn,24,18,620,583,0,0,0
Na,Ga,19,14,7014,6616,0,0,0
Na,Ge,16,12,5801,5450,0,0,0
Na,As,13,10,4819,4511,0,0,0
Na,Se,11,8,4026,3750,0,0,0
Na,Br,9,7,3376,3127,0,0,0
Na,Kr,8,6,2837,2618,0,0,0
Na,Rb,6,5,2399,2201,0,0,0
Na,Sr,5,4,2032,1854,0,0,0
Na,Y,5,3,1729,1568,0,0,0
Na,Zr,4,3,1477,1331,0,0,0
Na,Nb,3,2,1264,1132,0,0,0
Na,Mo,3,2,1085,965,0,0,0
Na,Tc,3,2,935,826,0,0,0
Na,Ru,2,2,807,709,0,0,0
Na,Rh,2,1,699,609,0,0,0
Na,Pd,2,1,606,525,0,0,0
Na,Ag,1,1,528,454,0,0,0
Na,Cd,1,1,461,393,0,0,0
Na,In,1,1,403,341,0,0,0
Na,Sn,1,1,353,296,0,0,0
Na,Sb,1,1,310,258,0,0,0
Na,Te,1,1,273,225,0,0,0
Na,I,1,0,241,197,0,0,0
Na,Xe,1,0,213,0,0,0,0
Na,Cs,1,0,188,152,0,0,0
Na,Ba,0,0,167,133,0,0,0
Na,La,0,0,149,117,0,1051,983
Na,Ce,0,0,132,104,0,898,848
Na,Pr,0,0,118,91,0,783,737
Na,Nd,0,0,105,81,0,681,646
Na,Pm,0,0,94,72,0,0,0
Na,Sm,0,0,85,64,0,7280,6983
Na,Eu,0,0,76,57,0,6532,6236
Na,Gd,0,0,68,50,0,5837,5560
Na,Tb,0,0,62,45,0,5228,4969
Na,Dy,0,0,56,40,0,4719,4444
Na,Ho,0,0,50,36,0,4259,3998
Na,Er,0,0,46,32,0,3837,3597
Na,Tm,0,0,41,29,0,3481,3248
Na,Yb,0,0,38,26,0,3153,2920
Na,Lu,0,0,34,23,0,2860,2642
Na,Hf,0,0,31,21,0,2586,2385
Na,Ta,0,0,28,19,0,2342,2156
Na,W,0,0,26,17,0,2128,1953
Na,Re,0,0,24,15,0,1931,1769
Na,Os,0,0,22,14,0,1760,1606
Na,Ir,0,0,20,13,0,1602,1454
Na,Pt,0,0,18,11,0,1460,1326
Na,Au,0,0,17,10,0,1333,1205
Na,Hg,0,0,15,9,0,1220,1098
Na,Tl,0,0,14,9,0,1114,1002
Na,Pb,0,0,13,8,0,1021,915
Na,Bi,0,0,12,7,0,936,836
Na,Po,0,0,11,6,0,0,0
Na,At,0,0,10,6,0,0,0
Na,Rn,0,0,10,5,0,0,0
Na,Fr,0,0,9,5,0,0,0
Na,Ra,0,0,8,4,0,0,0
Na,Ac,0,0,8,4,0,0,0
Na,Th,0,0,7,4,0,522,456
Na,Pa,0,0,7,3,0,483,419
Na,U,0,0,6,3,0,446,386
Mg,H,0,0,0,0,0,0,0
Mg,He,0,0,0,0,0,0,0
Mg,Li,0,0,0,0,0,0,0
Mg,Be,184088,0,0,0,0,0,0
Mg,B,54026,0,0,0,0,0,0
Mg,C,21998,0,0,0,0,0,0
Mg,N,9886,0,0,0,0,0,0
Mg,O,4858,0,0,0,0,0,0
Mg,F,2545,0,0,0,0,0,0
Mg,Ne,1404,0,0,0,0,0,0
Mg,Na,811,751,0,0,0,0,0
Mg,Mg,488,440,0,0,0,0,0
Mg,Al,4168,3723,0,0,0,0,0
Mg,Si,2823,2466,0,0,0,0,0
Mg,P,1948,1667,0,0,0,0,0
Mg,S,1367,1151,0,0,0,0,0
Mg,Cl,975,805,0,0,0,0,0
Mg,Ar,704,572,0,0,0,0,0
Mg,K,515,412,0,0,0,0,0
Mg,Ca,381,301,13706,13706,0,0,0
Mg,Sc,285,223,9709,9422,0,0,0
Mg,Ti,216,167,7022,6801,0,0,0
Mg,V,165,126,5196,4999,0,0,0
Mg,Cr,127,97,3900,3733,0,0,0
Mg,Mn,99,75,2978,2839,0,0,0
Mg,Fe,78,59,2291,2176,0,0,0
Mg,Co,62,46,1781,1694,0,0,0
Mg,Ni,49,37,1391,1319,0,0,0
Mg,Cu,40,29,1100,1039,0,0,0
Mg,Zn,32,24,876,824,0,0,0
Mg,Ga,26,19,702,657,0,0,0
Mg,Ge,22,16,566,527,0,0,0
Mg,As,18,13,459,5597,0,0,0
Mg,Se,15,11,5009,4673,0,0,0
Mg,Br,12,9,4217,3912,0,0,0
Mg,Kr,10,8,3557,3288,0,0,0
Mg,Rb,9,6,3019,2775,0,0,0
Mg,Sr,7,5,2567,2347,0,0,0
Mg,Y,6,5,2192,1993,0,0,0
Mg,Zr,5,4,1880,1698,0,0,0
Mg,Nb,5,3,1614,1450,0,0,0
Mg,Mo,4,3,1391,1240,0,0,0
Mg,Tc,3,2,1202,1065,0,0,0
Mg,Ru,3,2,1041,917,0,0,0
Mg,Rh,3,2,904,791,0,0,0
Mg,Pd,2,2,787,684,0,0,0
Mg,Ag,2,1,687,592,0,0,0
Mg,Cd,2,1,601,514,0,0,0
Mg,In,2,1,527,447,0,0,0
Mg,Sn,1,1,463,390,0,0,0
Mg,Sb,1,1,408,340,0,0,0
Mg,Te,1,1,360,298,0,0,0
Mg,I,1,0,318,261,0,0,0
Mg,Xe,1,0,282,0,0,0,0
Mg,Cs,1,0,250,202,0,0,0
Mg,Ba,0,0,222,178,0,0,0
Mg,La,0,0,198,157,0,1477,1382
Mg,Ce,0,0,176,138,0,1264,1194
Mg,Pr,0,0,157,122,0,1103,1039
Mg,Nd,0,0,141,108,0,960,912
Mg,Pm,0,0,126,96,0,0,0
Mg,Sm,0,0,113,86,0,732,698
Mg,Eu,0,0,102,76,0,647,614
Mg,Gd,0,0,92,68,0,570,539
Mg,Tb,0,0,83,61,0,503,475
Mg,Dy,0,0,75,54,0,449,5516
Mg,Ho,0,0,68,48,0,5292,4974
Mg,Er,0,0,61,43,0,4778,4486
Mg,Tm,0,0,56,39,0,4345,4060
Mg,Yb,0,0,51,35,0,3943,3658
Mg,Lu,0,0,46,31,0,3585,3318
Mg,Hf,0,0,42,28,0,3249,3002
Mg,Ta,0,0,38,26,0,2949,2720
Mg,W,0,0,35,23,0,2685,2469
Mg,Re,0,0,32,21,0,2442,2242
Mg,Os,0,0,29,19,0,2231,2040
Mg,Ir,0,0,27,17,0,2035,1852
Mg,Pt,0,0,25,15,0,1859,1692
Mg,Au,0,0,23,14,0,1700,1541
Mg,Hg,0,0,21,13,0,1559,1407
Mg,Tl,0,0,19,12,0,1426,1287
Mg,Pb,0,0,18,10,0,1310,1177
Mg,Bi,0,0,16,10,0,1203,1077
Mg,Po,0,0,15,9,0,0,0
Mg,At,0,0,14,8,0,0,0
Mg,Rn,0,0,13,7,0,0,0
Mg,Fr,0,0,12,7,0,0,0
Mg,Ra,0,0,11,6,0,0,0
Mg,Ac,0,0,10,5,0,0,0
Mg,Th,0,0,10,5,0,680,595
Mg,Pa,0,0,9,5,0,629,548
Mg,U,0,0,8,4,0,582,505
Al,H,0,0,0,0,0,0,0
Al,He,0,0,0,0,0,0,0
Al,Li,0,0,0,0,0,0,0
Al,Be,190774,0,0,0,0,0,0
Al,B,66069,0,0,0,0,0,0
Al,C,27234,0,0,0,0,0,0
Al,N,12393,0,0,0,0,0,0
Al,O,6159,0,0,0,0,0,0
Al,F,3258,0,0,0,0,0,0
Al,Ne,1810,0,0,0,0,0,0
Al,Na,1051,973,0,0,0,0,0
Al,Mg,634,572,0,0,0,0,0
Al,Al,397,350,0,0,0,0,0
Al,Si,3282,2875,0,0,0,0,0
Al,P,2282,1960,0,0,0,0,0
Al,S,1614,1363,0,0,0,0,0
Al,Cl,1159,960,0,0,0,0,0
Al,Ar,843,687,0,0,0,0,0
Al,K,620,499,0,0,0,0,0
Al,Ca,462,366,17092,17092,0,0,0
Al,Sc,347,272,12174,11821,0,0,0
Al,Ti,264,205,8852,8576,0,0,0
Al,V,202,156,6580,6335,0,0,0
Al,Cr,157,120,4961,4752,0,0,0
Al,Mn,122,93,3803,3628,0,0,0
Al,Fe,96,73,2936,2791,0,0,0
Al,Co,77,57,2290,2179,0,0,0
Al,Ni,61,46,1793,1702,0,0,0
Al,Cu,49,37,1421,1343,0,0,0
Al,Zn,40,30,1134,1067,0,0,0
Al,Ga,33,24,910,852,0,0,0
Al,Ge,27,20,735,685,0,0,0
Al,As,22,16,597,555,0,0,0
Al,Se,19,14,489,452,0,0,0
Al,Br,16,11,403,370,0,0,0
Al,Kr,13,9,4114,3810,0,0,0
Al,Rb,11,8,3505,3227,0,0,0
Al,Sr,9,7,2990,2739,0,0,0
Al,Y,8,6,2562,2334,0,0,0
Al,Zr,7,5,2204,1995,0,0,0
Al,Nb,6,4,1899,1709,0,0,0
Al,Mo,5,4,1641,1467,0,0,0
Al,Tc,4,3,1422,1264,0,0,0
Al,Ru,4,3,1235,1091,0,0,0
Al,Rh,3,2,1076,944,0,0,0
Al,Pd,3,2,940,819,0,0,0
Al,Ag,2,2,823,711,0,0,0
Al,Cd,2,2,722,619,0,0,0
Al,In,2,1,634,540,0,0,0
Al,Sn,2,1,559,472,0,0,0
Al,Sb,1,1,493,413,0,0,0
Al,Te,1,1,436,362,0,0,0
Al,I,1,0,386,318,0,0,0
Al,Xe,1,0,343,0,0,0,0
Al,Cs,1,0,305,247,0,0,0
Al,Ba,0,0,271,218,0,0,0
Al,La,0,0,242,192,0,1903,1782
Al,Ce,0,0,216,170,0,1631,1542
Al,Pr,0,0,193,151,0,1426,1343
Al,Nd,0,0,173,134,0,1243,1180
Al,Pm,0,0,155,119,0,0,0
Al,Sm,0,0,140,106,0,949,906
Al,Eu,0,0,126,94,0,840,797
Al,Gd,0,0,113,84,0,740,701
Al,Tb,0,0,102,75,0,654,618
Al,Dy,0,0,93,67,0,583,546
Al,Ho,0,0,84,60,0,520,485
Al,Er,0,0,76,54,0,464,432
Al,Tm,0,0,69,48,0,416,386
Al,Yb,0,0,63,44,0,373,4230
Al,Lu,0,0,57,39,0,4146,3844
Al,Hf,0,0,52,35,0,3765,3485
Al,Ta,0,0,48,32,0,3425,3164
Al,W,0,0,44,29,0,3125,2879
Al,Re,0,0,40,26,0,2848,2619
Al,Os,0,0,37,24,0,2606,2388
Al,Ir,0,0,34,21,0,2382,2172
Al,Pt,0,0,31,19,0,2180,1988
Al,Au,0,0,28,18,0,1998,1814
Al,Hg,0,0,26,16,0,1835,1660
Al,Tl,0,0,24,14,0,1682,1521
Al,Pb,0,0,22,13,0,1548,1394
Al,Bi,0,0,21,12,0,1424,1278
Al,Po,0,0,19,11,0,0,0
Al,At,0,0,18,10,0,0,0
Al,Rn,0,0,16,9,0,0,0
Al,Fr,0,0,15,8,0,0,0
Al,Ra,0,0,14,8,0,0,0
Al,Ac,0,0,13,7,0,0,0
Al,Th,0,0,12,6,0,814,714
Al,Pa,0,0,11,6,0,755,660
Al,U,0,0,10,5,0,699,609
Si,H,0,0,0,0,0,0,0
Si,He,0,0,0,0,0,0,0
Si,Li,0,0,0,0,0,0,0
Si,Be,239074,0,0,0,0,0,0
Si,B,83702,0,0,0,0,0,0
Si,C,34881,0,0,0,0,0,0
Si,N,16054,0,0,0,0,0,0
Si,O,8063,0,0,0,0,0,0
Si,F,4304,0,0,0,0,0,0
Si,Ne,2409,0,0,0,0,0,0
Si,Na,1407,1304,0,0,0,0,0
Si,Mg,852,769,0,0,0,0,0
Si,Al,535,472,0,0,0,0,0
Si,Si,347,299,0,0,0,0,0
Si,P,2774,2390,0,0,0,0,0
Si,S,1976,1675,0,0,0,0,0
Si,Cl,1429,1188,0,0,0,0,0
Si,Ar,1045,856,0,0,0,0,0
Si,K,774,624,0,0,0,0,0
Si,Ca,579,461,22036,22036,0,0,0
Si,Sc,437,344,15775,15324,0,0,0
Si,Ti,334,260,11525,11172,0,0,0
Si,V,257,199,8606,8290,0,0,0
Si,Cr,200,153,6517,6245,0,0,0
Si,Mn,157,119,5015,4786,0,0,0
Si,Fe,124,93,3885,3696,0,0,0
Si,Co,98,74,3040,2894,0,0,0
Si,Ni,79,59,2387,2267,0,0,0
Si,Cu,64,47,1897,1793,0,0,0
Si,Zn,52,38,1517,1428,0,0,0
Si,Ga,42,31,1219,1142,0,0,0
Si,Ge,35,26,986,920,0,0,0
Si,As,29,21,802,746,0,0,0
Si,Se,24,18,658,608,0,0,0
Si,Br,20,15,542,498,0,0,0
Si,Kr,17,12,448,411,0,0,0
Si,Rb,14,10,374,341,0,0,0
Si,Sr,12,9,313,3318,0,0,0
Si,Y,10,7,3108,2836,0,0,0
Si,Zr,9,6,2681,2432,0,0,0
Si,Nb,8,5,2317,2090,0,0,0
Si,Mo,7,5,2009,1800,0,0,0
Si,Tc,6,4,1746,1554,0,0,0
Si,Ru,5,3,1520,1346,0,0,0
Si,Rh,4,3,1328,1168,0,0,0
Si,Pd,4,3,1163,1016,0,0,0
Si,Ag,3,2,1021,885,0,0,0
Si,Cd,3,2,897,772,0,0,0
Si,In,3,2,791,675,0,0,0
Si,Sn,2,2,698,591,0,0,0
Si,Sb,2,1,617,519,0,0,0
Si,Te,2,1,547,456,0,0,0
Si,I,2,0,486,401,0,0,0
Si,Xe,1,0,432,0,0,0,0
Si,Cs,1,0,385,312,0,0,0
Si,Ba,0,0,343,276,0,0,0
Si,La,0,0,307,244,0,2531,2372
Si,Ce,0,0,274,217,0,2174,2056
Si,Pr,0,0,246,192,0,1902,1793
Si,Nd,0,0,220,171,0,1661,1578
Si,Pm,0,0,198,152,0,0,0
Si,Sm,0,0,178,135,0,1272,1214
Si,Eu,0,0,161,121,0,1126,1069
Si,Gd,0,0,145,108,0,993,941
Si,Tb,0,0,131,96,0,878,830
Si,Dy,0,0,119,86,0,784,733
Si,Ho,0,0,108,78,0,700,652
Si,Er,0,0,98,70,0,624,581
Si,Tm,0,0,89,63,0,560,520
Si,Yb,0,0,81,56,0,503,463
Si,Lu,0,0,74,51,0,452,415
Si,Hf,0,0,67,46,0,405,371
Si,Ta,0,0,62,41,0,364,333
Si,W,0,0,56,37,0,329,300
Si,Re,0,0,52,34,0,3447,3176
Si,Os,0,0,47,30,0,3160,2900
Si,Ir,0,0,43,28,0,2893,2643
Si,Pt,0,0,40,25,0,2652,2424
Si,Au,0,0,37,23,0,2435,2216
Si,Hg,0,0,34,21,0,2241,2031
Si,Tl,0,0,31,19,0,2058,1864
Si,Pb,0,0,29,17,0,1896,1711
Si,Bi,0,0,27,16,0,1747,1572
Si,Po,0,0,25,14,0,0,0
Si,At,0,0,23,13,0,0,0
Si,Rn,0,0,21,12,0,0,0
Si,Fr,0,0,20,11,0,0,0
Si,Ra,0,0,18,10,0,0,0
Si,Ac,0,0,17,9,0,0,0
Si,Th,0,0,16,8,0,1010,888
Si,Pa,0,0,15,7,0,938,822
Si,U,0,0,14,7,0,870,760
P,H,0,0,0,0,0,0,0
P,He,0,0,0,0,0,0,0
P,Li,0,0,0,0,0,0,0
P,Be,8637,0,0,0,0,0,0
P,B,83768,0,0,0,0,0,0
P,C,41087,0,0,0,0,0,0
P,N,19107,0,0,0,0,0,0
P,O,9692,0,0,0,0,0,0
P,F,5220,0,0,0,0,0,0
P,Ne,2943,0,0,0,0,0,0
P,Na,1728,1603,0,0,0,0,0
P,Mg,1051,950,0,0,0,0,0
P,Al,662,584,0,0,0,0,0
P,Si,430,371,0,0,0,0,0
P,P,287,243,0,0,0,0,0
P,S,2230,1896,0,0,0,0,0
P,Cl,1622,1353,0,0,0,0,0
P,Ar,1193,981,0,0,0,0,0
P,K,889,720,0,0,0,0,0
P,Ca,668,534,26112,26112,0,0,0
P,Sc,507,401,18779,18250,0,0,0
P,Ti,389,304,13782,13366,0,0,0
P,V,301,233,10335,9961,0,0,0
P,Cr,234,180,7857,7534,0,0,0
P,Mn,184,141,6068,5795,0,0,0
P,Fe,146,111,4718,4491,0,0,0
P,Co,116,88,3704,3528,0,0,0
P,Ni,94,70,2916,2771,0,0,0
P,Cu,76,56,2324,2198,0,0,0
P,Zn,62,46,1862,1755,0,0,0
P,Ga,51,37,1500,1406,0,0,0
P,Ge,42,31,1215,1134,0,0,0
P,As,35,25,990,921,0,0,0
P,Se,29,21,813,752,0,0,0
P,Br,24,18,670,617,0,0,0
P,Kr,20,15,555,509,0,0,0
P,Rb,17,12,463,422,0,0,0
P,Sr,15,10,388,352,0,0,0
P,Y,12,9,327,295,0,0,0
P,Zr,11,8,277,248,0,0,0
P,Nb,9,7,2607,2356,0,0,0
P,Mo,8,6,2266,2035,0,0,0
P,Tc,7,5,1975,1762,0,0,0
P,Ru,6,4,1724,1530,0,0,0
P,Rh,5,4,1510,1332,0,0,0
P,Pd,4,3,1326,1161,0,0,0
P,Ag,4,3,1167,1013,0,0,0
P,Cd,3,2,1028,886,0,0,0
P,In,3,2,908,777,0,0,0
